Call  Failure,Complains,Subscription_Length,Charge  Amount,Seconds_of_Use,Frequency_of_Use,Frequency_of_SMS,Distinct_Called_Numbers,Status,Age,Customer_Value,Churn,AHT,FCR,Sentiment_Score,Transfer_Count,SLA_Compliance,Callback_Count,Usage_per_Sub_Day,SLA_Target,Service_Gap,Complexity_Score,Tariff_1,Tariff_2,Age_Group_Numeric
5,0,37,1,305,6,7,2,1,55,15.165,0,382,1,1,3,0.98,1,8.243243243243244,0.95,-0.030000000000000027,1.8,True,False,55
30,0,32,3,16265,238,7,78,1,25,774.135,0,203,1,1,3,0.98,1,508.28125,0.95,-0.030000000000000027,1.8,True,False,25
11,0,35,3,7155,116,246,31,1,25,1434.195,0,261,1,1,1,0.93,0,204.42857142857142,0.95,0.019999999999999907,0.5,False,True,25
7,0,37,0,3908,82,7,26,1,25,211.05,0,184,1,4,1,0.76,2,105.62162162162163,0.95,0.18999999999999995,1.1,True,False,25
8,0,36,0,1855,44,13,18,2,30,127.96,0,293,1,1,1,0.76,0,51.52777777777778,0.95,0.18999999999999995,0.5,True,False,35
11,0,37,0,2970,53,150,21,1,25,811.035,0,197,0,4,2,0.96,0,80.27027027027027,0.95,-0.010000000000000009,1.0,True,False,25
9,0,28,1,1505,36,168,9,1,25,825.345,0,273,1,1,2,0.74,1,53.75,0.95,0.20999999999999996,1.3,False,True,25
9,0,27,0,1758,39,7,66,1,45,62.425,0,236,0,5,2,0.88,0,65.11111111111111,0.95,0.06999999999999995,1.0,True,False,45
16,0,28,0,890,25,7,5,2,25,72.675,0,196,1,4,2,0.81,0,31.785714285714285,0.95,0.1399999999999999,1.0,True,False,25
5,0,27,0,1015,10,7,2,2,45,43.125,0,174,1,2,3,0.79,1,37.592592592592595,0.95,0.15999999999999992,1.8,True,False,45
15,0,26,0,1415,32,7,11,1,25,96.615,0,278,1,3,1,0.9,0,54.42307692307692,0.95,0.04999999999999993,0.5,True,False,25
7,0,26,0,3415,61,7,21,1,30,167.04,0,386,1,1,0,0.99,0,131.34615384615384,0.95,-0.040000000000000036,0.0,True,False,35
7,0,19,0,1885,26,7,12,1,25,117.495,0,199,1,1,3,0.93,1,99.21052631578948,0.95,0.019999999999999907,1.8,True,False,25
21,0,18,1,6583,141,60,40,1,15,699.82,0,251,1,3,3,0.85,1,365.72222222222223,0.95,0.09999999999999998,1.8,False,True,18
17,0,16,0,9123,171,48,38,1,45,352.35,0,206,1,1,2,0.83,2,570.1875,0.95,0.12,1.6,True,False,45
13,0,17,3,3043,45,7,17,1,30,151.52,0,352,1,4,1,0.97,0,179.0,0.95,-0.020000000000000018,0.5,True,False,35
7,0,10,1,4580,40,190,8,1,30,944.8,0,253,0,2,1,0.87,2,458.0,0.95,0.07999999999999996,1.1,True,False,35
8,0,10,1,1678,19,7,5,1,30,95.88,1,393,0,1,1,0.85,1,167.8,0.95,0.09999999999999998,0.8,True,False,35
15,0,40,1,4865,78,21,22,1,30,281.72,0,211,1,3,0,0.9,1,121.625,0.95,0.04999999999999993,0.3,True,False,35
7,0,41,0,813,12,23,9,2,30,125.0,0,170,0,3,2,0.77,2,19.829268292682926,0.95,0.17999999999999994,1.6,True,False,35
17,0,39,1,2948,67,375,29,1,30,1620.6,0,295,1,4,1,0.72,0,75.58974358974359,0.95,0.22999999999999998,0.5,True,False,35
17,0,40,1,4693,73,17,40,1,15,355.63,0,312,1,1,1,0.96,2,117.325,0.95,-0.010000000000000009,1.1,True,False,18
10,0,40,1,2888,65,18,38,1,25,213.885,0,397,1,3,2,0.88,0,72.2,0.95,0.06999999999999995,1.0,True,False,25
18,0,40,2,4270,89,48,33,1,30,366.36,0,367,0,5,3,0.75,1,106.75,0.95,0.19999999999999996,1.8,True,False,35
11,0,40,1,2855,46,301,23,1,30,1320.04,0,371,1,2,0,0.79,0,71.375,0.95,0.15999999999999992,0.0,True,False,35
20,0,39,3,9610,128,160,48,1,30,1029.52,0,308,0,5,3,1.0,1,246.4102564102564,0.95,-0.050000000000000044,1.8,True,False,35
14,0,40,1,14268,176,16,49,1,30,641.76,0,239,1,4,2,0.89,2,356.7,0.95,0.05999999999999994,1.6,True,False,35
14,0,40,2,5010,90,18,30,1,30,276.0,0,257,1,3,3,0.89,2,125.25,0.95,0.05999999999999994,2.1,True,False,35
13,0,40,1,6413,102,23,17,1,30,352.6,0,183,0,5,1,0.72,2,160.325,0.95,0.22999999999999998,1.1,True,False,35
16,0,40,0,2733,61,24,22,2,30,207.76,0,257,0,5,3,0.99,2,68.325,0.95,-0.040000000000000036,2.1,True,False,35
32,1,40,4,15635,232,70,37,1,30,914.68,0,241,0,2,2,0.97,1,390.875,0.95,-0.020000000000000018,1.3,True,False,35
11,0,40,2,3590,34,499,13,1,30,2140.96,0,158,1,5,2,0.86,1,89.75,0.95,0.08999999999999997,1.3,True,False,35
16,0,39,1,15980,189,166,35,1,25,1474.605,0,201,1,1,2,0.79,2,409.7435897435897,0.95,0.15999999999999992,1.6,True,False,25
10,0,39,2,6995,93,202,31,1,30,1091.52,0,283,0,1,1,0.91,0,179.35897435897436,0.95,0.039999999999999925,0.5,True,False,35
7,0,39,0,1370,21,16,16,2,25,134.595,0,242,0,1,2,0.95,2,35.12820512820513,0.95,0.0,1.6,True,False,25
9,0,40,0,1205,21,29,13,2,30,165.04,0,398,1,2,3,0.94,1,30.125,0.95,0.010000000000000009,1.8,True,False,35
7,0,39,0,495,7,16,5,2,25,94.59,1,269,0,5,3,0.99,1,12.692307692307692,0.95,-0.040000000000000036,1.8,True,False,25
10,0,39,1,8003,134,400,48,1,30,1925.48,0,389,1,4,0,0.89,1,205.2051282051282,0.95,0.05999999999999994,0.3,True,False,35
14,0,39,2,11960,161,27,52,1,45,370.525,0,315,1,4,2,0.8,2,306.6666666666667,0.95,0.1499999999999999,1.6,True,False,45
15,0,39,2,7213,82,124,42,1,25,886.275,0,160,1,1,3,0.85,2,184.94871794871796,0.95,0.09999999999999998,2.1,True,False,25
30,1,35,0,1450,54,32,22,2,30,188.16,1,200,1,3,2,0.94,0,41.42857142857143,0.95,0.010000000000000009,1.0,True,False,35
28,0,38,9,10930,100,17,47,1,55,190.95,0,326,1,2,1,0.78,2,287.63157894736844,0.95,0.16999999999999993,1.1,True,False,55
20,0,38,2,6313,105,42,29,1,25,477.81,0,286,1,3,1,0.77,2,166.1315789473684,0.95,0.17999999999999994,1.1,True,False,25
8,0,36,1,3335,29,16,19,1,30,198.56,0,225,0,2,2,0.92,2,92.63888888888889,0.95,0.029999999999999916,1.6,True,False,35
16,1,37,0,3485,48,25,21,2,30,241.32,1,280,0,2,2,0.83,2,94.1891891891892,0.95,0.12,1.6,True,False,35
16,1,38,0,2763,51,50,36,2,45,195.35,1,375,1,5,1,0.94,2,72.71052631578948,0.95,0.010000000000000009,1.1,True,False,45
7,0,38,0,628,9,16,7,2,30,89.48,1,247,0,3,1,0.74,0,16.526315789473685,0.95,0.20999999999999996,0.5,True,False,35
8,0,38,1,2163,32,16,11,1,45,94.875,0,161,1,3,1,0.8,1,56.921052631578945,0.95,0.1499999999999999,0.8,True,False,45
10,0,35,2,7280,104,30,27,1,55,155.76,0,227,1,1,0,0.78,2,208.0,0.95,0.16999999999999993,0.6,True,False,55
7,0,38,0,1123,14,25,9,2,45,90.925,1,383,1,4,0,0.91,2,29.55263157894737,0.95,0.039999999999999925,0.6,True,False,45
7,0,38,2,833,11,20,7,1,55,42.66,0,340,1,3,0,0.93,1,21.92105263157895,0.95,0.019999999999999907,0.3,True,False,55
32,0,33,4,16570,245,16,85,1,25,828.675,0,359,1,2,1,0.84,2,502.1212121212121,0.95,0.10999999999999999,1.1,False,True,25
13,0,36,4,7460,123,287,38,1,30,1451.32,0,377,1,4,2,0.84,2,207.22222222222223,0.95,0.10999999999999999,1.6,False,True,35
9,0,38,1,4213,89,18,33,1,30,244.08,0,179,0,1,1,0.74,0,110.86842105263158,0.95,0.20999999999999996,0.5,True,False,35
10,0,37,0,2160,51,54,25,2,30,304.44,0,220,1,3,3,0.91,2,58.37837837837838,0.95,0.039999999999999925,2.1,True,False,35
13,0,38,1,3275,60,191,28,1,25,1009.575,0,164,1,5,0,1.0,1,86.1842105263158,0.95,-0.050000000000000044,0.3,True,False,25
11,0,29,2,1810,43,209,16,1,30,910.12,0,151,1,3,1,0.93,1,62.41379310344828,0.95,0.019999999999999907,0.8,False,True,35
11,0,28,1,2063,46,46,73,1,55,100.635,0,358,1,1,0,0.77,0,73.67857142857143,0.95,0.17999999999999994,0.0,True,False,55
18,0,29,0,1195,32,26,12,2,30,153.08,0,384,0,2,1,0.89,2,41.206896551724135,0.95,0.05999999999999994,1.1,True,False,35
7,0,28,0,1320,17,37,8,2,45,125.925,0,188,1,1,2,0.79,0,47.142857142857146,0.95,0.15999999999999992,1.0,True,False,45
17,0,27,1,1720,39,35,18,1,25,236.655,0,330,1,3,1,0.71,1,63.7037037037037,0.95,0.24,0.8,True,False,25
9,0,27,1,3720,68,24,28,1,30,247.52,0,283,0,2,1,0.75,0,137.77777777777777,0.95,0.19999999999999996,0.5,True,False,35
9,0,20,1,2190,33,44,19,1,30,264.92,0,167,1,1,2,0.73,2,109.5,0.95,0.21999999999999997,1.6,True,False,35
23,0,19,2,6887,148,101,47,1,25,771.075,0,378,0,4,3,0.76,1,362.4736842105263,0.95,0.18999999999999995,1.8,False,True,25
19,0,17,1,9427,178,89,45,1,55,277.575,0,367,0,1,0,0.94,0,554.5294117647059,0.95,0.010000000000000009,0.0,True,False,55
15,0,18,4,3347,52,47,24,1,30,323.96,0,291,1,2,0,0.79,0,185.94444444444446,0.95,0.15999999999999992,0.0,True,False,35
9,0,11,2,4885,47,231,15,1,30,1121.28,0,326,0,5,0,0.93,2,444.09090909090907,0.95,0.019999999999999907,0.6,True,False,35
10,1,11,2,1982,26,16,12,1,30,144.32,1,249,1,1,2,0.98,0,180.1818181818182,0.95,-0.030000000000000027,1.0,True,False,35
11,0,40,1,4485,76,3,16,1,30,194.44,0,348,0,2,3,0.87,2,112.125,0.95,0.07999999999999996,2.1,True,False,35
3,0,41,0,433,10,5,3,2,30,37.72,0,261,1,2,0,0.85,0,10.560975609756097,0.95,0.09999999999999998,0.0,True,False,35
13,0,39,1,2568,65,357,23,1,30,1533.32,0,397,0,3,0,0.93,2,65.84615384615384,0.95,0.019999999999999907,0.6,True,False,35
13,0,40,1,4313,71,0,34,1,15,241.12,0,165,1,2,2,0.73,1,107.825,0.95,0.21999999999999997,1.3,True,False,18
6,0,40,1,2508,63,0,32,1,25,115.695,0,193,0,5,3,0.83,0,62.7,0.95,0.12,1.5,True,False,25
14,0,40,2,3890,87,30,27,1,30,279.08,0,392,1,1,2,0.85,2,97.25,0.95,0.09999999999999998,1.6,True,False,35
7,0,40,1,2475,44,283,17,1,30,1232.76,0,222,1,5,3,0.95,0,61.875,0.95,0.0,1.5,True,False,35
16,0,39,3,9230,126,142,42,1,30,942.24,0,227,0,3,2,0.94,2,236.66666666666666,0.95,0.010000000000000009,1.6,True,False,35
10,0,40,1,13888,174,0,43,1,30,562.48,0,347,1,1,0,0.95,1,347.2,0.95,0.0,0.3,True,False,35
10,0,40,2,4630,88,0,24,1,30,188.72,0,197,1,1,1,0.91,1,115.75,0.95,0.039999999999999925,0.8,True,False,35
9,0,40,1,6033,100,5,11,1,30,265.32,0,278,1,1,3,0.86,0,150.825,0.95,0.08999999999999997,1.5,True,False,35
12,1,40,0,2353,59,6,16,2,30,120.48,0,221,1,2,2,0.95,0,58.825,0.95,0.0,1.0,True,False,35
28,0,40,4,15255,230,52,31,1,30,827.4,0,199,0,2,0,0.96,0,381.375,0.95,-0.010000000000000009,0.0,True,False,35
7,0,40,2,3210,32,481,7,1,30,2053.68,0,391,1,4,0,0.84,2,80.25,0.95,0.10999999999999999,0.6,True,False,35
12,0,39,1,15600,187,148,29,1,25,1376.415,0,199,1,2,2,1.0,0,400.0,0.95,-0.050000000000000044,1.0,True,False,25
6,0,39,2,6615,91,184,25,1,30,1004.24,0,173,0,4,1,0.96,0,169.6153846153846,0.95,-0.010000000000000009,0.5,True,False,35
3,0,39,0,990,19,0,10,2,25,45.405,0,318,1,2,2,0.85,0,25.384615384615383,0.95,0.09999999999999998,1.0,True,False,25
5,0,40,0,825,19,11,7,2,30,77.76,0,366,1,2,1,0.72,2,20.625,0.95,0.22999999999999998,1.1,True,False,35
0,0,39,0,0,0,0,0,2,25,0.0,1,181,1,2,1,0.77,2,0.0,0.95,0.17999999999999994,1.1,True,False,25
6,0,39,1,7623,132,382,42,1,30,1838.2,0,326,1,2,2,0.93,2,195.46153846153845,0.95,0.019999999999999907,1.6,True,False,35
10,0,39,2,11580,159,9,46,1,45,315.975,0,285,1,5,0,0.73,0,296.9230769230769,0.95,0.21999999999999997,0.0,True,False,45
11,0,39,2,6833,80,106,36,1,25,788.085,0,357,0,2,1,0.84,1,175.2051282051282,0.95,0.10999999999999999,0.8,True,False,25
26,1,35,0,1070,52,14,16,2,30,100.88,1,181,1,2,1,0.88,2,30.571428571428573,0.95,0.06999999999999995,1.1,True,False,35
24,0,38,9,10550,98,0,41,1,55,159.72,0,393,0,5,3,0.96,0,277.63157894736844,0.95,-0.010000000000000009,1.5,True,False,55
16,0,38,2,5933,103,24,23,1,25,379.62,0,304,1,4,2,0.95,2,156.1315789473684,0.95,0.0,1.6,True,False,25
4,0,36,1,2955,27,0,13,1,30,119.28,0,360,1,1,1,0.93,0,82.08333333333333,0.95,0.019999999999999907,0.5,True,False,35
12,0,37,0,3105,46,7,15,2,30,154.04,1,240,1,5,1,0.82,2,83.91891891891892,0.95,0.13,1.1,True,False,35
12,0,38,0,2383,49,32,30,2,45,140.8,1,385,0,1,0,0.74,1,62.71052631578947,0.95,0.20999999999999996,0.3,True,False,45
3,0,38,0,248,7,0,1,2,30,10.2,1,306,0,1,0,0.9,2,6.526315789473684,0.95,0.04999999999999993,0.6,True,False,35
4,0,38,1,1783,30,0,5,1,45,45.325,0,181,1,3,1,0.75,1,46.921052631578945,0.95,0.19999999999999996,0.8,True,False,45
6,0,35,2,6900,102,12,21,1,55,123.03,0,380,1,4,3,0.87,2,197.14285714285714,0.95,0.07999999999999996,2.1,True,False,55
3,0,38,0,743,12,7,3,2,45,36.375,1,348,1,1,0,0.99,2,19.55263157894737,0.95,-0.040000000000000036,0.6,True,False,45
3,0,38,2,453,9,2,1,1,55,9.93,0,225,1,4,0,0.87,0,11.921052631578947,0.95,0.07999999999999996,0.0,True,False,55
28,0,33,4,16190,243,0,79,1,25,739.485,0,286,1,1,2,0.89,1,490.6060606060606,0.95,0.05999999999999994,1.3,False,True,25
9,0,36,4,7080,121,269,32,1,30,1364.04,0,247,0,4,0,0.9,1,196.66666666666666,0.95,0.04999999999999993,0.3,False,True,35
5,0,38,1,3833,87,0,27,1,30,156.8,0,285,1,1,3,0.95,1,100.86842105263158,0.95,0.0,1.8,True,False,35
6,0,37,0,1780,49,36,19,2,30,217.16,0,391,0,3,3,0.83,2,48.108108108108105,0.95,0.12,2.1,True,False,35
9,0,38,1,2895,58,173,22,1,25,911.385,0,374,1,4,3,0.85,0,76.1842105263158,0.95,0.09999999999999998,1.5,True,False,25
7,0,29,2,1430,41,191,10,1,30,822.84,0,203,0,2,1,0.75,0,49.310344827586206,0.95,0.19999999999999996,0.5,False,True,35
7,0,28,1,1683,44,28,67,1,55,67.905,0,392,0,4,1,0.88,1,60.107142857142854,0.95,0.06999999999999995,0.8,True,False,55
14,0,29,0,815,30,8,6,2,30,65.8,0,259,1,4,1,0.79,2,28.103448275862068,0.95,0.15999999999999992,1.1,True,False,35
3,0,28,0,940,15,19,2,2,45,71.375,0,326,1,4,0,0.85,0,33.57142857142857,0.95,0.09999999999999998,0.0,True,False,45
13,0,27,1,1340,37,17,12,1,25,138.465,0,341,0,2,2,0.93,1,49.629629629629626,0.95,0.019999999999999907,1.3,True,False,25
5,0,27,1,3340,66,6,22,1,30,160.24,0,270,0,4,3,0.71,2,123.70370370370371,0.95,0.24,2.1,True,False,35
5,0,20,1,1810,31,26,13,1,30,177.64,0,264,1,4,1,0.87,1,90.5,0.95,0.07999999999999996,0.8,True,False,35
19,0,19,2,6507,146,83,41,1,25,672.885,0,264,1,2,0,0.75,1,342.4736842105263,0.95,0.19999999999999996,0.3,False,True,25
15,0,17,1,9047,176,71,39,1,55,244.845,0,365,0,4,2,0.78,1,532.1764705882352,0.95,0.16999999999999993,1.3,True,False,55
11,0,18,4,2967,50,29,18,1,30,236.68,0,246,1,5,1,0.71,2,164.83333333333334,0.95,0.24,1.1,True,False,35
5,0,11,2,4505,45,213,9,1,30,1034.0,0,219,0,5,3,0.75,2,409.54545454545456,0.95,0.19999999999999996,2.1,True,False,35
6,1,11,2,1602,24,0,6,1,30,65.04,1,240,1,4,3,1.0,1,145.63636363636363,0.95,-0.050000000000000044,1.8,True,False,35
11,0,35,0,4675,71,4,18,1,25,231.57,0,198,1,4,3,1.0,1,133.57142857142858,0.95,-0.050000000000000044,1.8,True,False,25
3,0,36,0,623,5,6,5,2,25,55.26,0,247,0,5,1,0.92,0,17.305555555555557,0.95,0.029999999999999916,0.5,True,False,25
13,0,34,0,2758,60,358,25,1,25,1737.81,0,178,0,2,3,0.88,1,81.11764705882354,0.95,0.06999999999999995,1.8,True,False,25
13,0,35,0,4503,66,0,36,1,15,251.295,0,172,0,4,0,0.93,2,128.65714285714284,0.95,0.019999999999999907,0.6,True,False,18
6,0,35,0,2698,58,1,34,1,15,157.08,0,330,0,1,1,0.97,1,77.08571428571429,0.95,-0.020000000000000018,0.8,True,False,18
14,0,35,1,4080,82,31,29,1,30,290.48,0,169,1,2,1,0.86,2,116.57142857142857,0.95,0.08999999999999997,1.1,True,False,35
7,0,35,0,2665,39,284,19,1,30,1244.16,0,292,1,5,3,0.71,1,76.14285714285714,0.95,0.24,1.8,True,False,35
16,0,34,2,9420,121,143,44,1,30,953.64,0,344,1,2,2,0.91,2,277.05882352941177,0.95,0.039999999999999925,1.6,True,False,35
10,0,35,0,14078,169,0,45,1,30,569.88,0,331,1,5,1,1.0,2,402.22857142857146,0.95,-0.050000000000000044,1.1,True,False,35
10,0,35,1,4820,83,1,26,1,30,200.12,0,261,1,3,0,0.78,1,137.71428571428572,0.95,0.16999999999999993,0.3,True,False,35
9,0,35,0,6223,95,6,13,1,25,311.31,0,198,1,2,3,0.84,2,177.8,0.95,0.10999999999999999,2.1,True,False,25
12,0,35,0,2543,54,7,18,2,30,131.88,0,382,1,1,2,0.81,2,72.65714285714286,0.95,0.1399999999999999,1.6,True,False,35
28,0,35,3,15445,225,53,33,1,30,838.8,0,358,0,3,3,0.82,0,441.2857142857143,0.95,0.13,1.5,True,False,35
7,0,35,1,3400,27,482,9,1,30,2065.08,0,303,0,3,1,0.92,0,97.14285714285714,0.95,0.029999999999999916,0.5,True,False,35
12,0,34,0,15790,182,149,31,1,25,1389.24,0,171,1,3,0,0.81,2,464.4117647058824,0.95,0.1399999999999999,0.6,True,False,25
6,0,34,1,6805,86,185,27,1,30,1015.64,0,158,0,1,1,0.98,1,200.14705882352942,0.95,-0.030000000000000027,0.8,True,False,35
3,0,34,0,1180,14,0,12,2,25,53.73,0,228,1,2,2,0.94,0,34.705882352941174,0.95,0.010000000000000009,1.0,True,False,25
5,0,35,0,1015,14,12,9,2,25,100.305,0,189,1,1,0,0.71,2,29.0,0.95,0.24,0.6,True,False,25
0,0,34,0,0,0,0,0,2,25,0.0,1,365,1,2,0,0.95,1,0.0,0.95,0.0,0.3,True,False,25
6,0,34,0,7813,127,383,44,1,25,2080.8,0,201,0,5,3,0.93,0,229.7941176470588,0.95,0.019999999999999907,1.5,True,False,25
10,0,34,1,11770,154,10,48,1,30,516.96,0,220,1,1,2,0.85,0,346.1764705882353,0.95,0.09999999999999998,1.0,True,False,35
11,0,34,1,7023,75,107,38,1,25,800.91,0,393,1,4,1,0.85,2,206.55882352941177,0.95,0.09999999999999998,1.1,True,False,25
26,1,30,0,1260,47,15,18,2,25,126.315,1,354,1,1,2,0.95,2,42.0,0.95,0.0,1.6,True,False,25
24,0,33,8,10740,93,0,43,1,45,270.825,0,204,1,3,2,0.83,1,325.45454545454544,0.95,0.12,1.3,True,False,45
16,0,33,1,6123,98,25,25,1,25,392.445,1,245,0,5,0,0.75,2,185.54545454545453,0.95,0.19999999999999996,0.6,True,False,25
4,0,31,0,3145,22,0,15,1,30,126.68,0,278,1,2,1,0.79,0,101.45161290322581,0.95,0.15999999999999992,0.5,True,False,35
12,1,32,0,3295,41,8,17,2,30,165.44,1,316,1,1,1,0.78,2,102.96875,0.95,0.16999999999999993,1.1,True,False,35
12,0,33,0,2573,44,33,32,2,30,236.68,1,384,1,3,0,0.9,0,77.96969696969697,0.95,0.04999999999999993,0.0,True,False,35
3,0,33,0,438,2,0,3,2,30,17.6,1,367,1,2,0,0.75,1,13.272727272727273,0.95,0.19999999999999996,0.3,True,False,35
4,0,33,0,1973,25,0,7,1,30,79.92,0,394,1,5,1,0.89,2,59.78787878787879,0.95,0.05999999999999994,1.1,True,False,35
6,0,30,1,7090,97,13,23,1,45,212.175,0,160,1,5,2,0.84,1,236.33333333333334,0.95,0.10999999999999999,1.3,True,False,45
3,0,33,0,933,7,8,5,2,45,43.5,1,209,0,4,2,0.95,2,28.272727272727273,0.95,0.0,1.6,True,False,45
3,0,33,1,643,4,3,3,1,55,14.205,0,290,1,4,3,0.85,1,19.484848484848484,0.95,0.09999999999999998,1.8,True,False,55
28,0,28,3,16380,238,0,81,1,25,747.81,0,162,0,4,1,0.98,0,585.0,0.95,-0.030000000000000027,0.5,True,False,25
9,0,31,3,7270,116,270,34,1,25,1547.37,0,238,1,4,2,0.97,0,234.51612903225808,0.95,-0.020000000000000018,1.0,False,True,25
5,0,33,0,4023,82,1,29,1,25,189.225,0,188,1,3,3,0.76,0,121.9090909090909,0.95,0.18999999999999995,1.5,True,False,25
6,0,32,0,1970,44,37,21,2,30,228.56,0,383,1,5,2,0.91,0,61.5625,0.95,0.039999999999999925,1.0,True,False,35
9,0,33,0,3085,53,174,24,1,25,924.21,0,165,1,2,3,0.76,0,93.48484848484848,0.95,0.18999999999999995,1.5,True,False,25
7,0,24,1,1620,36,192,12,1,25,938.52,0,187,1,1,0,0.95,2,67.5,0.95,0.0,0.6,False,True,25
7,0,23,0,1873,39,29,69,1,45,120.3,0,198,0,4,3,0.89,0,81.43478260869566,0.95,0.05999999999999994,1.5,True,False,45
14,0,24,0,1005,25,9,8,2,25,86.85,0,187,0,4,2,0.79,0,41.875,0.95,0.15999999999999992,1.0,True,False,25
3,0,23,0,1130,10,20,4,2,45,78.5,0,292,0,5,2,0.77,2,49.130434782608695,0.95,0.17999999999999994,1.6,True,False,45
13,0,22,0,1530,32,18,14,1,25,151.29,0,241,1,2,0,0.83,1,69.54545454545455,0.95,0.12,0.3,True,False,25
5,0,22,0,3530,61,7,24,1,30,171.64,0,378,1,3,2,0.94,0,160.45454545454547,0.95,0.010000000000000009,1.0,True,False,35
5,0,15,0,2000,26,27,15,1,25,212.67,0,215,0,3,3,0.94,2,133.33333333333334,0.95,0.010000000000000009,2.1,True,False,25
19,0,14,1,6697,141,84,43,1,15,838.09,0,284,1,2,2,0.71,0,478.35714285714283,0.95,0.24,1.0,False,True,18
15,0,12,0,9237,171,72,41,1,45,415.2,0,315,0,4,0,0.79,2,769.75,0.95,0.15999999999999992,0.6,True,False,45
11,0,13,3,3157,45,30,20,1,30,248.08,0,306,1,3,1,0.83,0,242.84615384615384,0.95,0.12,0.5,True,False,35
5,0,6,1,4695,40,214,11,1,30,1045.4,0,349,0,4,2,0.88,1,782.5,0.95,0.06999999999999995,1.3,True,False,35
6,0,6,1,1792,19,0,8,1,30,72.44,1,200,1,3,3,0.74,1,298.6666666666667,0.95,0.20999999999999996,1.8,True,False,35
15,0,45,2,4675,83,20,20,1,30,270.32,0,276,1,2,1,0.8,1,103.88888888888889,0.95,0.1499999999999999,0.8,True,False,35
7,0,46,0,623,17,22,7,2,30,113.6,0,350,1,5,3,0.97,2,13.543478260869565,0.95,-0.020000000000000018,2.1,True,False,35
17,0,44,2,2758,72,374,27,1,30,1609.2,0,365,0,3,3,0.84,1,62.68181818181818,0.95,0.10999999999999999,1.8,True,False,35
17,0,45,2,4503,78,16,38,1,15,339.955,0,304,1,4,1,0.92,1,100.06666666666666,0.95,0.029999999999999916,0.8,True,False,18
10,0,45,2,2698,70,17,36,1,25,201.06,0,312,1,3,0,0.85,0,59.955555555555556,0.95,0.09999999999999998,0.0,True,False,25
18,0,45,3,4080,94,47,31,1,30,354.96,0,366,1,2,3,0.84,1,90.66666666666667,0.95,0.10999999999999999,1.8,True,False,35
11,0,45,2,2665,51,300,21,1,45,817.9,0,306,1,5,2,0.89,2,59.22222222222222,0.95,0.05999999999999994,1.6,True,False,45
20,0,44,4,9420,133,159,46,1,30,1018.12,0,387,1,2,3,0.78,2,214.0909090909091,0.95,0.16999999999999993,2.1,True,False,35
14,0,45,2,14078,181,15,47,1,30,630.36,0,181,0,5,3,0.77,1,312.84444444444443,0.95,0.17999999999999994,1.8,True,False,35
14,0,45,3,4820,95,17,28,1,45,165.375,0,236,1,3,1,1.0,1,107.11111111111111,0.95,-0.050000000000000044,0.8,True,False,45
13,0,45,2,6223,107,22,15,1,30,341.2,0,178,0,1,0,0.96,1,138.2888888888889,0.95,-0.010000000000000009,0.3,True,False,35
16,0,45,0,2543,66,23,20,2,45,122.725,0,172,1,1,3,0.92,2,56.51111111111111,0.95,0.029999999999999916,2.1,True,False,45
32,0,45,5,15445,237,69,35,1,30,903.28,0,267,0,5,2,0.74,2,343.22222222222223,0.95,0.20999999999999996,1.6,False,True,35
11,0,45,3,3400,39,498,11,1,45,1330.975,0,206,0,3,0,0.71,1,75.55555555555556,0.95,0.24,0.3,True,False,45
16,0,44,2,15790,194,165,33,1,30,1299.36,0,251,1,2,2,0.75,2,358.8636363636364,0.95,0.19999999999999996,1.6,True,False,35
10,0,44,3,6805,98,201,29,1,45,675.075,0,259,1,5,0,0.98,0,154.6590909090909,0.95,-0.030000000000000027,0.0,True,False,45
7,0,44,0,1180,26,15,14,2,30,108.24,0,305,1,4,1,0.94,2,26.818181818181817,0.95,0.010000000000000009,1.1,True,False,35
9,0,45,0,1015,26,28,11,2,30,153.64,0,386,1,4,1,0.86,2,22.555555555555557,0.95,0.08999999999999997,1.1,True,False,35
7,0,44,0,305,12,15,3,2,30,72.68,1,362,0,4,1,0.99,2,6.931818181818182,0.95,-0.040000000000000036,1.1,True,False,35
10,0,44,2,7813,139,399,46,1,30,1914.08,0,244,0,1,2,0.74,1,177.5681818181818,0.95,0.20999999999999996,1.3,True,False,35
14,0,44,3,11770,166,26,50,1,45,363.4,0,231,1,1,3,0.87,2,267.5,0.95,0.07999999999999996,2.1,True,False,45
15,0,44,3,7023,87,123,40,1,30,776.4,0,342,1,4,1,0.75,1,159.61363636363637,0.95,0.19999999999999996,0.8,True,False,35
30,1,40,0,1260,59,31,20,2,30,176.76,1,180,1,1,2,0.79,2,31.5,0.95,0.15999999999999992,1.6,True,False,35
28,0,43,10,10740,105,16,45,1,55,186.675,0,285,1,4,3,0.98,0,249.7674418604651,0.95,-0.030000000000000027,1.5,False,True,55
20,0,43,3,6123,110,41,27,1,30,413.32,0,255,1,1,2,0.96,1,142.3953488372093,0.95,-0.010000000000000009,1.3,True,False,35
8,0,41,2,3145,34,15,17,1,45,116.975,0,195,0,2,1,0.73,1,76.70731707317073,0.95,0.21999999999999997,0.8,True,False,45
16,1,42,0,3295,53,24,19,2,30,229.92,1,304,1,4,2,0.77,2,78.45238095238095,0.95,0.17999999999999994,1.6,True,False,35
